Time Period,1month,3month,6month,1year,2year,3year,5year,7year,10year,20year,30year
2014-04-14 00:00:00+00:00,0.0003,0.0004,0.0006,0.001,0.0037,0.0082,0.0161,0.0218,0.0265,0.0323,0.0348
2014-04-15 00:00:00+00:00,0.0003,0.0004,0.0005,0.0011,0.0039,0.0084,0.0163,0.0218,0.0264,0.032,0.0346
2014-04-16 00:00:00+00:00,0.0003,0.0004,0.0005,0.0011,0.0039,0.0087,0.0167,0.0221,0.0265,0.032,0.0345
2014-04-17 00:00:00+00:00,0.0002,0.0003,0.0005,0.0011,0.0043,0.0091,0.0175,0.0231,0.0273,0.0327,0.0352
2014-04-21 00:00:00+00:00,0.0002,0.0004,0.0006,0.0011,0.0042,0.0091,0.0174,0.0231,0.0273,0.0327,0.0352
2014-04-22 00:00:00+00:00,0.0002,0.0003,0.0006,0.0011,0.0045,0.0093,0.0176,0.0231,0.0273,0.0325,0.035
2014-04-23 00:00:00+00:00,0.0002,0.0002,0.0005,0.0011,0.0043,0.0091,0.0173,0.0228,0.027,0.0322,0.0347
2014-04-24 00:00:00+00:00,0.0,0.0001,0.0004,0.001,0.0043,0.0091,0.0174,0.023,0.027,0.0322,0.0346
2014-04-25 00:00:00+00:00,0.0001,0.0003,0.0004,0.0011,0.0043,0.009,0.0172,0.0228,0.0268,0.032,0.0345
2014-04-28 00:00:00+00:00,0.0,0.0003,0.0005,0.001,0.0044,0.009,0.0173,0.0229,0.027,0.0323,0.0347
2014-04-29 00:00:00+00:00,0.0002,0.0002,0.0005,0.0011,0.0044,0.0091,0.0174,0.0229,0.0271,0.0325,0.0349
2014-04-30 00:00:00+00:00,0.0002,0.0003,0.0005,0.0011,0.0042,0.0087,0.0169,0.0225,0.0267,0.0322,0.0347
2014-05-01 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0041,0.0086,0.0166,0.0221,0.0263,0.0316,0.0341
2014-05-02 00:00:00+00:00,0.0001,0.0002,0.0005,0.001,0.0042,0.0089,0.0167,0.022,0.026,0.0312,0.0337
2014-05-05 00:00:00+00:00,0.0001,0.0003,0.0005,0.0011,0.0043,0.009,0.0168,0.0222,0.0263,0.0316,0.0341
2014-05-06 00:00:00+00:00,0.0003,0.0003,0.0005,0.001,0.0043,0.0092,0.0168,0.022,0.0261,0.0313,0.0338
2014-05-07 00:00:00+00:00,0.0003,0.0003,0.0005,0.001,0.0041,0.0089,0.0165,0.0218,0.0262,0.0312,0.034
2014-05-08 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.004,0.0086,0.0163,0.0216,0.0261,0.0317,0.0345
2014-05-09 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.004,0.0086,0.0163,0.0217,0.0262,0.0318,0.0347
2014-05-12 00:00:00+00:00,0.0002,0.0003,0.0005,0.0009,0.0041,0.0087,0.0167,0.0221,0.0266,0.0321,0.0349
2014-05-13 00:00:00+00:00,0.0003,0.0003,0.0005,0.001,0.0039,0.0084,0.0162,0.0216,0.0261,0.0317,0.0345
2014-05-14 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0039,0.0081,0.0157,0.021,0.0254,0.0309,0.0337
2014-05-15 00:00:00+00:00,0.0001,0.0003,0.0005,0.0009,0.0038,0.008,0.0155,0.0205,0.025,0.0305,0.0333
2014-05-16 00:00:00+00:00,0.0001,0.0003,0.0005,0.0009,0.0038,0.008,0.0156,0.0208,0.0252,0.0307,0.0334
2014-05-19 00:00:00+00:00,0.0001,0.0003,0.0005,0.0009,0.0036,0.0079,0.0156,0.0209,0.0254,0.0311,0.0339
2014-05-20 00:00:00+00:00,0.0004,0.0003,0.0006,0.0009,0.0035,0.0077,0.0153,0.0206,0.0252,0.031,0.0338
2014-05-21 00:00:00+00:00,0.0004,0.0004,0.0006,0.0009,0.0037,0.0079,0.0155,0.0208,0.0254,0.0313,0.0342
2014-05-22 00:00:00+00:00,0.0003,0.0003,0.0005,0.0009,0.0037,0.008,0.0157,0.021,0.0256,0.0315,0.0343
2014-05-23 00:00:00+00:00,0.0004,0.0004,0.0005,0.001,0.0037,0.0079,0.0155,0.0209,0.0254,0.0312,0.034
2014-05-27 00:00:00+00:00,0.0003,0.0004,0.0006,0.0009,0.0039,0.0079,0.0156,0.0208,0.0252,0.0309,0.0337
2014-05-28 00:00:00+00:00,0.0004,0.0004,0.0005,0.001,0.0037,0.0076,0.015,0.0201,0.0244,0.0301,0.0329
2014-05-29 00:00:00+00:00,0.0005,0.0004,0.0005,0.001,0.0037,0.0077,0.0152,0.0203,0.0245,0.0303,0.0331
2014-05-30 00:00:00+00:00,0.0005,0.0004,0.0006,0.001,0.0037,0.0079,0.0154,0.0206,0.0248,0.0305,0.0333
2014-06-02 00:00:00+00:00,0.0004,0.0004,0.0006,0.001,0.0039,0.0083,0.016,0.0212,0.0254,0.031,0.0338
2014-06-03 00:00:00+00:00,0.0004,0.0004,0.0006,0.001,0.0041,0.0085,0.0165,0.0218,0.026,0.0317,0.0343
2014-06-04 00:00:00+00:00,0.0004,0.0004,0.0006,0.001,0.0041,0.0085,0.0165,0.022,0.0261,0.0318,0.0345
2014-06-05 00:00:00+00:00,0.0003,0.0004,0.0006,0.001,0.004,0.0082,0.0163,0.0217,0.0259,0.0317,0.0344
2014-06-06 00:00:00+00:00,0.0002,0.0004,0.0006,0.0011,0.0041,0.0086,0.0166,0.0219,0.026,0.0317,0.0344
2014-06-09 00:00:00+00:00,0.0003,0.0004,0.0006,0.0011,0.0043,0.0088,0.0169,0.0222,0.0262,0.0318,0.0345
2014-06-10 00:00:00+00:00,0.0004,0.0004,0.0006,0.0011,0.0045,0.0093,0.0171,0.0224,0.0264,0.032,0.0347
2014-06-11 00:00:00+00:00,0.0003,0.0004,0.0006,0.0011,0.0044,0.0091,0.017,0.0223,0.0265,0.032,0.0347
2014-06-12 00:00:00+00:00,0.0002,0.0004,0.0007,0.001,0.0042,0.0088,0.0166,0.0217,0.0258,0.0314,0.0341
2014-06-13 00:00:00+00:00,0.0002,0.0004,0.0007,0.0011,0.0045,0.0093,0.017,0.0221,0.026,0.0314,0.0341
2014-06-16 00:00:00+00:00,0.0003,0.0004,0.0007,0.0011,0.0049,0.0095,0.0171,0.0221,0.0261,0.0314,0.034
2014-06-17 00:00:00+00:00,0.0003,0.0004,0.0007,0.0011,0.0051,0.0099,0.0177,0.0227,0.0266,0.0319,0.0344
2014-06-18 00:00:00+00:00,0.0003,0.0003,0.0006,0.001,0.0048,0.0095,0.0171,0.0221,0.0261,0.0316,0.0343
2014-06-19 00:00:00+00:00,0.0001,0.0002,0.0005,0.0009,0.0048,0.0094,0.0171,0.0222,0.0264,0.032,0.0347
2014-06-20 00:00:00+00:00,0.0001,0.0002,0.0004,0.0009,0.005,0.0094,0.0171,0.0222,0.0263,0.0318,0.0344
2014-06-23 00:00:00+00:00,0.0002,0.0003,0.0006,0.001,0.0048,0.0096,0.0172,0.0223,0.0263,0.0318,0.0345
2014-06-24 00:00:00+00:00,0.0001,0.0003,0.0006,0.0012,0.0049,0.0095,0.017,0.0219,0.0259,0.0314,0.0341
2014-06-25 00:00:00+00:00,0.0001,0.0003,0.0005,0.0011,0.0048,0.0092,0.0168,0.0217,0.0257,0.0312,0.0338
2014-06-26 00:00:00+00:00,0.0001,0.0004,0.0006,0.0011,0.0046,0.009,0.0164,0.0214,0.0253,0.0308,0.0335
2014-06-27 00:00:00+00:00,0.0002,0.0003,0.0006,0.001,0.0045,0.0088,0.0164,0.0214,0.0254,0.031,0.0336
2014-06-30 00:00:00+00:00,0.0002,0.0004,0.0007,0.0011,0.0047,0.0088,0.0162,0.0213,0.0253,0.0308,0.0334
2014-07-01 00:00:00+00:00,0.0003,0.0002,0.0006,0.0011,0.0047,0.009,0.0166,0.0217,0.0258,0.0313,0.034
2014-07-02 00:00:00+00:00,0.0002,0.0002,0.0006,0.0012,0.0049,0.0095,0.0171,0.0222,0.0264,0.032,0.0346
2014-07-03 00:00:00+00:00,0.0001,0.0001,0.0006,0.0011,0.0052,0.0098,0.0174,0.0225,0.0265,0.0321,0.0347
2014-07-07 00:00:00+00:00,0.0002,0.0004,0.0006,0.0012,0.0052,0.01,0.0174,0.0224,0.0263,0.0317,0.0344
2014-07-08 00:00:00+00:00,0.0002,0.0003,0.0006,0.0011,0.0051,0.0099,0.017,0.0219,0.0258,0.0312,0.0338
2014-07-09 00:00:00+00:00,0.0003,0.0003,0.0006,0.0011,0.0051,0.0097,0.0168,0.0217,0.0257,0.031,0.0337
2014-07-10 00:00:00+00:00,0.0002,0.0002,0.0006,0.001,0.0046,0.0093,0.0166,0.0215,0.0255,0.031,0.0338
2014-07-11 00:00:00+00:00,0.0002,0.0002,0.0007,0.0011,0.0048,0.0092,0.0165,0.0213,0.0253,0.0307,0.0334
2014-07-14 00:00:00+00:00,0.0002,0.0003,0.0006,0.0011,0.0048,0.0095,0.0168,0.0217,0.0255,0.031,0.0336
2014-07-15 00:00:00+00:00,0.0002,0.0002,0.0006,0.0011,0.0049,0.0097,0.017,0.0218,0.0256,0.031,0.0337
2014-07-16 00:00:00+00:00,0.0002,0.0002,0.0006,0.0011,0.005,0.0098,0.0171,0.0218,0.0255,0.0308,0.0335
2014-07-17 00:00:00+00:00,0.0002,0.0002,0.0006,0.001,0.0047,0.0094,0.0165,0.0211,0.0247,0.0301,0.0327
2014-07-18 00:00:00+00:00,0.0003,0.0002,0.0005,0.001,0.0051,0.0097,0.0169,0.0214,0.025,0.0303,0.0329
2014-07-21 00:00:00+00:00,0.0002,0.0003,0.0006,0.0011,0.0051,0.0099,0.017,0.0214,0.0249,0.0301,0.0326
2014-07-22 00:00:00+00:00,0.0003,0.0003,0.0007,0.0011,0.0049,0.0097,0.0168,0.0213,0.0248,0.03,0.0325
2014-07-23 00:00:00+00:00,0.0003,0.0003,0.0005,0.0011,0.005,0.0096,0.0167,0.0212,0.0248,0.03,0.0326
2014-07-24 00:00:00+00:00,0.0004,0.0003,0.0006,0.0011,0.0053,0.01,0.0172,0.0218,0.0252,0.0304,0.033
2014-07-25 00:00:00+00:00,0.0003,0.0003,0.0006,0.0011,0.0053,0.0098,0.0169,0.0214,0.0248,0.0299,0.0324
2014-07-28 00:00:00+00:00,0.0003,0.0004,0.0006,0.0011,0.0054,0.0101,0.0173,0.0217,0.025,0.0301,0.0326
2014-07-29 00:00:00+00:00,0.0003,0.0002,0.0006,0.0012,0.0054,0.01,0.017,0.0214,0.0247,0.0297,0.0322
2014-07-30 00:00:00+00:00,0.0003,0.0004,0.0006,0.0013,0.0056,0.0104,0.0177,0.0224,0.0257,0.0306,0.0331
2014-07-31 00:00:00+00:00,0.0001,0.0003,0.0005,0.0012,0.0053,0.0102,0.0176,0.0224,0.0258,0.0307,0.0332
2014-08-01 00:00:00+00:00,0.0001,0.0003,0.0005,0.0013,0.0047,0.0094,0.0167,0.0216,0.0252,0.0303,0.0329
2014-08-04 00:00:00+00:00,0.0002,0.0004,0.0006,0.0012,0.0047,0.0093,0.0166,0.0215,0.0251,0.0304,0.033
2014-08-05 00:00:00+00:00,0.0003,0.0003,0.0005,0.0012,0.0047,0.0093,0.0166,0.0214,0.0249,0.0302,0.0328
2014-08-06 00:00:00+00:00,0.0003,0.0003,0.0005,0.0011,0.0048,0.0093,0.0166,0.0213,0.0249,0.0301,0.0327
2014-08-07 00:00:00+00:00,0.0003,0.0003,0.0004,0.0011,0.0044,0.0089,0.016,0.0207,0.0243,0.0297,0.0323
2014-08-08 00:00:00+00:00,0.0003,0.0003,0.0005,0.001,0.0045,0.0091,0.0162,0.0209,0.0244,0.0297,0.0323
2014-08-11 00:00:00+00:00,0.0003,0.0004,0.0005,0.001,0.0047,0.0093,0.0162,0.0209,0.0244,0.0297,0.0324
2014-08-12 00:00:00+00:00,0.0005,0.0003,0.0005,0.001,0.0045,0.0092,0.0163,0.021,0.0246,0.03,0.0327
2014-08-13 00:00:00+00:00,0.0004,0.0004,0.0006,0.001,0.0043,0.0088,0.0159,0.0206,0.0243,0.0297,0.0324
2014-08-14 00:00:00+00:00,0.0004,0.0004,0.0006,0.001,0.0042,0.0087,0.0158,0.0204,0.024,0.0293,0.032
2014-08-15 00:00:00+00:00,0.0003,0.0003,0.0005,0.0009,0.0042,0.0086,0.0155,0.0199,0.0234,0.0286,0.0313
2014-08-18 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0044,0.0089,0.0158,0.0204,0.0239,0.0292,0.032
2014-08-19 00:00:00+00:00,0.0004,0.0003,0.0005,0.0011,0.0046,0.009,0.0159,0.0205,0.024,0.0294,0.0321
2014-08-20 00:00:00+00:00,0.0004,0.0004,0.0006,0.0012,0.0049,0.0094,0.0165,0.0209,0.0243,0.0295,0.0322
2014-08-21 00:00:00+00:00,0.0003,0.0002,0.0006,0.001,0.0049,0.0095,0.0164,0.0208,0.0241,0.0292,0.0319
2014-08-22 00:00:00+00:00,0.0004,0.0003,0.0006,0.001,0.0053,0.0098,0.0168,0.021,0.024,0.029,0.0316
2014-08-25 00:00:00+00:00,0.0002,0.0004,0.0005,0.0011,0.0053,0.0099,0.0169,0.0209,0.0239,0.0288,0.0313
2014-08-26 00:00:00+00:00,0.0004,0.0003,0.0005,0.0012,0.0052,0.0098,0.0168,0.0208,0.0239,0.0289,0.0315
2014-08-27 00:00:00+00:00,0.0002,0.0004,0.0005,0.0011,0.0051,0.0097,0.0165,0.0205,0.0237,0.0285,0.0311
2014-08-28 00:00:00+00:00,0.0002,0.0003,0.0005,0.0011,0.005,0.0095,0.0163,0.0204,0.0234,0.0282,0.0308
2014-08-29 00:00:00+00:00,0.0002,0.0003,0.0005,0.0009,0.0048,0.0094,0.0163,0.0205,0.0235,0.0283,0.0309
2014-09-02 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0053,0.0099,0.0169,0.0211,0.0242,0.0291,0.0317
2014-09-03 00:00:00+00:00,0.0002,0.0003,0.0005,0.0011,0.0052,0.0099,0.0169,0.0211,0.0241,0.029,0.0315
2014-09-04 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0054,0.0101,0.0171,0.0214,0.0245,0.0295,0.0321
2014-09-05 00:00:00+00:00,0.0002,0.0003,0.0005,0.001,0.0052,0.0099,0.0169,0.0214,0.0246,0.0297,0.0323
2014-09-08 00:00:00+00:00,0.0001,0.0002,0.0005,0.001,0.0054,0.0102,0.0172,0.0216,0.0248,0.0297,0.0323
2014-09-09 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0056,0.0106,0.0176,0.0219,0.025,0.0297,0.0323
2014-09-10 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0058,0.0107,0.0179,0.0222,0.0254,0.0301,0.0326
2014-09-11 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0058,0.0107,0.0179,0.0222,0.0254,0.0302,0.0327
2014-09-12 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0058,0.0107,0.0183,0.0229,0.0262,0.031,0.0335
2014-09-15 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0058,0.0106,0.018,0.0226,0.026,0.0309,0.0334
2014-09-16 00:00:00+00:00,0.0001,0.0002,0.0004,0.0013,0.0055,0.0104,0.0178,0.0226,0.026,0.0311,0.0336
2014-09-17 00:00:00+00:00,0.0001,0.0002,0.0005,0.0012,0.0059,0.0108,0.0182,0.0229,0.0262,0.0312,0.0337
2014-09-18 00:00:00+00:00,0.0001,0.0002,0.0004,0.0012,0.0059,0.011,0.0185,0.0232,0.0263,0.0312,0.0336
2014-09-19 00:00:00+00:00,0.0001,0.0002,0.0004,0.0011,0.0059,0.0109,0.0183,0.0229,0.0259,0.0305,0.0329
2014-09-22 00:00:00+00:00,0.0,0.0001,0.0004,0.001,0.0058,0.0106,0.018,0.0226,0.0257,0.0304,0.0328
2014-09-23 00:00:00+00:00,0.0001,0.0001,0.0004,0.001,0.0057,0.0105,0.0178,0.0223,0.0254,0.0301,0.0325
2014-09-24 00:00:00+00:00,0.0001,0.0002,0.0003,0.0011,0.0059,0.0108,0.0182,0.0226,0.0257,0.0304,0.0328
2014-09-25 00:00:00+00:00,0.0,0.0001,0.0003,0.001,0.0056,0.0103,0.0175,0.0221,0.0252,0.0298,0.0322
2014-09-26 00:00:00+00:00,0.0001,0.0001,0.0003,0.0011,0.0059,0.0108,0.018,0.0224,0.0254,0.0299,0.0322
2014-09-29 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0058,0.0106,0.0177,0.0221,0.025,0.0295,0.0318
2014-09-30 00:00:00+00:00,0.0002,0.0002,0.0003,0.0013,0.0058,0.0107,0.0178,0.0222,0.0252,0.0298,0.0321
2014-10-01 00:00:00+00:00,0.0001,0.0002,0.0004,0.001,0.0053,0.01,0.0169,0.0212,0.0242,0.0287,0.0312
2014-10-02 00:00:00+00:00,0.0001,0.0001,0.0003,0.001,0.0053,0.0101,0.017,0.0214,0.0244,0.029,0.0315
2014-10-03 00:00:00+00:00,0.0001,0.0001,0.0003,0.0011,0.0057,0.0105,0.0173,0.0216,0.0245,0.0289,0.0313
2014-10-06 00:00:00+00:00,0.0001,0.0002,0.0005,0.0011,0.0054,0.0102,0.017,0.0213,0.0243,0.0288,0.0312
2014-10-07 00:00:00+00:00,0.0002,0.0002,0.0004,0.001,0.0052,0.0098,0.0164,0.0206,0.0236,0.0281,0.0306
2014-10-08 00:00:00+00:00,0.0001,0.0001,0.0005,0.001,0.0046,0.009,0.0157,0.0202,0.0235,0.0282,0.0307
2014-10-09 00:00:00+00:00,0.0002,0.0001,0.0005,0.001,0.0046,0.0091,0.0158,0.0202,0.0234,0.0281,0.0307
2014-10-10 00:00:00+00:00,0.0002,0.0001,0.0004,0.001,0.0045,0.0089,0.0155,0.0199,0.0231,0.0277,0.0303
2014-10-14 00:00:00+00:00,0.0003,0.0002,0.0004,0.0009,0.0039,0.008,0.0145,0.0188,0.0221,0.0268,0.0295
2014-10-15 00:00:00+00:00,0.0002,0.0002,0.0005,0.001,0.0034,0.0073,0.0137,0.018,0.0215,0.0264,0.0292
2014-10-16 00:00:00+00:00,0.0004,0.0003,0.0005,0.001,0.0035,0.0075,0.0139,0.0182,0.0217,0.0266,0.0294
2014-10-17 00:00:00+00:00,0.0003,0.0002,0.0005,0.0011,0.0039,0.0079,0.0144,0.0188,0.0222,0.027,0.0298
2014-10-20 00:00:00+00:00,0.0003,0.0002,0.0006,0.001,0.0037,0.0076,0.0141,0.0185,0.022,0.0268,0.0296
2014-10-21 00:00:00+00:00,0.0004,0.0002,0.0006,0.001,0.0038,0.0077,0.0144,0.0188,0.0223,0.0272,0.03
2014-10-22 00:00:00+00:00,0.0004,0.0002,0.0006,0.0011,0.0041,0.008,0.0146,0.019,0.0225,0.0273,0.0301
2014-10-23 00:00:00+00:00,0.0002,0.0001,0.0006,0.0011,0.0041,0.0083,0.0152,0.0195,0.0229,0.0277,0.0305
2014-10-24 00:00:00+00:00,0.0002,0.0001,0.0006,0.0011,0.0041,0.0082,0.0152,0.0196,0.0229,0.0277,0.0305
2014-10-27 00:00:00+00:00,0.0003,0.0002,0.0006,0.0011,0.0041,0.0081,0.0151,0.0194,0.0227,0.0275,0.0304
2014-10-28 00:00:00+00:00,0.0002,0.0002,0.0005,0.0011,0.0042,0.0084,0.0153,0.0197,0.023,0.0279,0.0306
2014-10-29 00:00:00+00:00,0.0001,0.0003,0.0007,0.0011,0.0048,0.0093,0.0161,0.0203,0.0234,0.0279,0.0306
2014-10-30 00:00:00+00:00,0.0001,0.0001,0.0006,0.0011,0.0048,0.0091,0.0158,0.0202,0.0232,0.0277,0.0304
2014-10-31 00:00:00+00:00,0.0001,0.0001,0.0005,0.0011,0.005,0.0095,0.0162,0.0205,0.0235,0.0281,0.0307
2014-11-03 00:00:00+00:00,0.0003,0.0002,0.0007,0.0012,0.0052,0.0096,0.0163,0.0205,0.0236,0.028,0.0307
2014-11-04 00:00:00+00:00,0.0004,0.0003,0.0006,0.0011,0.0052,0.0097,0.0163,0.0205,0.0235,0.0278,0.0305
2014-11-05 00:00:00+00:00,0.0004,0.0003,0.0007,0.0011,0.0052,0.0097,0.0163,0.0205,0.0236,0.0279,0.0306
2014-11-06 00:00:00+00:00,0.0004,0.0003,0.0006,0.0012,0.0054,0.0101,0.0167,0.0209,0.0239,0.0283,0.0309
2014-11-07 00:00:00+00:00,0.0004,0.0003,0.0006,0.0012,0.0051,0.0095,0.016,0.0201,0.0232,0.0276,0.0304
2014-11-10 00:00:00+00:00,0.0004,0.0002,0.0007,0.0013,0.0055,0.01,0.0165,0.0207,0.0238,0.0281,0.0309
2014-11-12 00:00:00+00:00,0.0005,0.0002,0.0007,0.0014,0.0055,0.01,0.0165,0.0206,0.0237,0.0281,0.0309
2014-11-13 00:00:00+00:00,0.0005,0.0002,0.0008,0.0015,0.0053,0.0097,0.0164,0.0205,0.0235,0.028,0.0308
2014-11-14 00:00:00+00:00,0.0004,0.0002,0.0007,0.0015,0.0054,0.0096,0.0162,0.0202,0.0232,0.0277,0.0304
2014-11-17 00:00:00+00:00,0.0002,0.0003,0.0007,0.0015,0.0054,0.0096,0.0164,0.0204,0.0234,0.0279,0.0306
2014-11-18 00:00:00+00:00,0.0004,0.0002,0.0007,0.0014,0.0053,0.0096,0.0163,0.0203,0.0232,0.0277,0.0305
2014-11-19 00:00:00+00:00,0.0004,0.0001,0.0007,0.0015,0.0054,0.0099,0.0166,0.0207,0.0236,0.028,0.0308
2014-11-20 00:00:00+00:00,0.0004,0.0002,0.0007,0.0014,0.0053,0.0097,0.0164,0.0205,0.0234,0.0278,0.0305
2014-11-21 00:00:00+00:00,0.0004,0.0001,0.0007,0.0014,0.0053,0.0096,0.0163,0.0203,0.0231,0.0275,0.0302
2014-11-24 00:00:00+00:00,0.0004,0.0002,0.0008,0.0014,0.0053,0.0095,0.0162,0.0202,0.023,0.0274,0.0301
2014-11-25 00:00:00+00:00,0.0006,0.0002,0.0007,0.0014,0.0051,0.0094,0.0158,0.0198,0.0227,0.0269,0.0297
2014-11-26 00:00:00+00:00,0.0006,0.0002,0.0007,0.0014,0.0053,0.0093,0.0156,0.0196,0.0224,0.0267,0.0295
2014-11-28 00:00:00+00:00,0.0004,0.0002,0.0007,0.0013,0.0047,0.0088,0.0149,0.0189,0.0218,0.0262,0.0289
2014-12-01 00:00:00+00:00,0.0001,0.0003,0.0008,0.0013,0.0049,0.009,0.0152,0.0193,0.0222,0.0266,0.0295
2014-12-02 00:00:00+00:00,0.0004,0.0003,0.0008,0.0014,0.0055,0.0096,0.0159,0.02,0.0228,0.0272,0.03
2014-12-03 00:00:00+00:00,0.0003,0.0001,0.0007,0.0015,0.0057,0.0098,0.0161,0.0201,0.0229,0.0271,0.0299
2014-12-04 00:00:00+00:00,0.0003,0.0002,0.0008,0.0014,0.0055,0.0097,0.0159,0.0198,0.0225,0.0266,0.0294
2014-12-05 00:00:00+00:00,0.0002,0.0002,0.0008,0.0018,0.0065,0.0109,0.0169,0.0206,0.0231,0.0269,0.0297
2014-12-08 00:00:00+00:00,0.0003,0.0003,0.001,0.0018,0.0064,0.011,0.0167,0.0202,0.0226,0.0262,0.029
2014-12-09 00:00:00+00:00,0.0005,0.0004,0.0011,0.0023,0.0064,0.0107,0.0163,0.0197,0.0222,0.0258,0.0287
2014-12-10 00:00:00+00:00,0.0005,0.0003,0.001,0.0021,0.0059,0.0101,0.0158,0.0192,0.0218,0.0254,0.0283
2014-12-11 00:00:00+00:00,0.0002,0.0003,0.0009,0.0021,0.0062,0.0105,0.0162,0.0196,0.0219,0.0254,0.0284
2014-12-12 00:00:00+00:00,0.0002,0.0002,0.0009,0.0019,0.0056,0.0098,0.0153,0.0186,0.021,0.0245,0.0275
2014-12-15 00:00:00+00:00,0.0002,0.0004,0.0011,0.0022,0.006,0.0103,0.0158,0.019,0.0212,0.0245,0.0274
2014-12-16 00:00:00+00:00,0.0003,0.0003,0.0011,0.0021,0.0058,0.0099,0.0153,0.0185,0.0207,0.024,0.0269
2014-12-17 00:00:00+00:00,0.0003,0.0003,0.0011,0.0023,0.0062,0.0106,0.0161,0.0193,0.0214,0.0246,0.0274
2014-12-18 00:00:00+00:00,0.0004,0.0004,0.0012,0.0025,0.0067,0.011,0.0168,0.0201,0.0222,0.0254,0.0282
2014-12-19 00:00:00+00:00,0.0001,0.0004,0.0011,0.0026,0.0067,0.011,0.0166,0.0198,0.0217,0.0248,0.0277
2014-12-22 00:00:00+00:00,0.0001,0.0005,0.0016,0.0028,0.0071,0.0113,0.0167,0.0198,0.0217,0.0247,0.0275
2014-12-23 00:00:00+00:00,0.0002,0.0003,0.0014,0.0026,0.0073,0.0117,0.0176,0.0206,0.0226,0.0257,0.0285
2014-12-24 00:00:00+00:00,0.0001,0.0001,0.0014,0.0026,0.0073,0.0118,0.0176,0.0209,0.0227,0.0256,0.0283
2014-12-26 00:00:00+00:00,0.0001,0.0001,0.001,0.0026,0.0073,0.0119,0.0175,0.0207,0.0225,0.0254,0.0281
2014-12-29 00:00:00+00:00,0.0001,0.0003,0.0012,0.0025,0.0072,0.0114,0.0172,0.0202,0.0222,0.0251,0.0278
2014-12-30 00:00:00+00:00,0.0003,0.0003,0.0012,0.0023,0.0069,0.0111,0.0168,0.02,0.022,0.0249,0.0276
2014-12-31 00:00:00+00:00,0.0003,0.0004,0.0012,0.0025,0.0067,0.011,0.0165,0.0197,0.0217,0.0247,0.0275
2015-01-02 00:00:00+00:00,0.0002,0.0002,0.0011,0.0025,0.0066,0.0107,0.0161,0.0192,0.0212,0.0241,0.0269
2015-01-05 00:00:00+00:00,0.0002,0.0003,0.001,0.0026,0.0068,0.0106,0.0157,0.0185,0.0204,0.0232,0.026
2015-01-06 00:00:00+00:00,0.0002,0.0003,0.001,0.0025,0.0065,0.0102,0.015,0.0178,0.0197,0.0225,0.0252
2015-01-07 00:00:00+00:00,0.0002,0.0003,0.0009,0.0025,0.0062,0.01,0.0147,0.0176,0.0196,0.0225,0.0252
2015-01-08 00:00:00+00:00,0.0001,0.0003,0.0008,0.0023,0.0062,0.01,0.015,0.0181,0.0203,0.0233,0.0259
2015-01-09 00:00:00+00:00,0.0002,0.0002,0.0008,0.0022,0.0059,0.0096,0.0145,0.0175,0.0198,0.0229,0.0255
2015-01-12 00:00:00+00:00,0.0002,0.0003,0.0009,0.0019,0.0056,0.0091,0.0139,0.0169,0.0192,0.0223,0.0249
2015-01-13 00:00:00+00:00,0.0002,0.0003,0.0008,0.002,0.0054,0.0088,0.0137,0.0167,0.0191,0.0224,0.0249
2015-01-14 00:00:00+00:00,0.0002,0.0004,0.0009,0.0018,0.0051,0.0083,0.0133,0.0162,0.0186,0.022,0.0247
2015-01-15 00:00:00+00:00,0.0003,0.0003,0.0008,0.0016,0.0044,0.0075,0.0122,0.0153,0.0177,0.0212,0.024
2015-01-16 00:00:00+00:00,0.0002,0.0003,0.0007,0.0017,0.0049,0.008,0.0129,0.016,0.0183,0.0217,0.0244
2015-01-20 00:00:00+00:00,0.0001,0.0003,0.0008,0.0017,0.0053,0.0085,0.0131,0.0161,0.0182,0.0215,0.0239
2015-01-21 00:00:00+00:00,0.0001,0.0003,0.0008,0.0017,0.0053,0.0087,0.0135,0.0166,0.0187,0.022,0.0244
2015-01-22 00:00:00+00:00,0.0002,0.0003,0.0008,0.0017,0.0053,0.009,0.0139,0.0169,0.019,0.0221,0.0246
2015-01-23 00:00:00+00:00,0.0002,0.0002,0.0007,0.0017,0.0052,0.0086,0.0133,0.0162,0.0181,0.0212,0.0238
2015-01-26 00:00:00+00:00,0.0002,0.0003,0.0008,0.0018,0.0054,0.0089,0.0136,0.0164,0.0183,0.0214,0.024
